prop_id	prop_country_id	prop_starrating	prop_review_score	prop_brand_bool	prop_location_score1	prop_location_score2	prop_log_historical_price	position	price_usd,promotion_flag
4.0	-121.87504027882801	-2.3197269920783388	2.9044917346439822	6.492700693293997	1.291442154665622	3.7999219299064335	-1.085402240161538	5.94522026821839	-1.4218199887936054	162.48639103345158	0.5397776746110604
18.0	-48.14279181595535	-10.440860231267466	-18.793790183518993	-12.828428248114419	1.291442154665622	-1.4590035870452969	-0.001881020156769076	-32.572609477760935	23.745708573741126	-90.70916679764018	0.0
33.0	320.11031840955167	-19.145681726644995	-18.793790183518993	-12.828428248114419	1.291442154665622	-1.9835053000618053	0.0	164.99218680846096	-26.48630932962601	-137.89697385669854	0.0
65.0	320.11031840955167	-37.72845063714511	-18.793790183518993	6.492700693293997	1.291442154665622	-9.761425811185294	0.0	43.649195588978465	-2.2878243634862736	-265.28533688525636	0.0
73.0	320.11031840955167	-42.376800923128755	-1.8178899875417074	-12.828428248114419	1.291442154665622	-40.625633773963884	0.2759187626497579	-20.195763119332796	-6.690240699500585	-122.54013114172659	0.2698888373055302
78.0	320.11031840955167	-45.28256011752923	-1.8178899875417074	-0.6803749601790511	0.0	-0.49237346081974837	0.0	-34.24126050088919	-2.2878243634862736	-103.54739715014618	0.5397776746110604
86.0	-105.0528846254745	-49.932639513332816	2.9044917346439822	6.492700693293997	0.0	10.130513360448239	-0.4666011235605071	12.858882066050517	-5.8524343835059325	-413.1927263350219	0.5397776746110604
97.0	320.11031840955167	-56.328236963105056	-1.8178899875417074	-12.828428248114419	1.291442154665622	-0.49237346081974837	-0.0047187617793640274	1468.0917808336544	-53.36432731868238	-134.3580183140272	0.0
104.0	320.11031840955167	-60.399210961474374	5.1221491915894495	19.03608615272322	1.291442154665622	-1.9835053000618053	-0.19162503971694672	10.54556986716825	-7.528047015495236	-318.83819787987153	0.0
114.0	-32.94877892570305	-66.21630310730114	-18.793790183518993	19.03608615272322	1.291442154665622	-1.4590035870452969	0.0	37.500818974440875	-12.1763240992969	-217.17324507205268	0.0
155.0	-15.39487504386647	-90.08379992659746	5.1221491915894495	19.03608615272322	0.0	-9.761425811185294	0.0	39.340092566779475	-12.1763240992969	-193.30240730003845	0.0
172.0	-212.3949496773653	-99.98830094371272	-18.793790183518993	0.0	0.0	-1.9835053000618053	0.0	0.0	151.15140914421488	-1188.8593567146147	0.0
282.0	320.11031840955167	-164.1930195523457	5.1221491915894495	19.03608615272322	1.291442154665622	-9.761425811185294	-0.021911022191016885	9.941291419154826	24.828175739433117	429.9665864659382	0.0
289.0	320.11031840955167	-168.28563329924913	-1.8178899875417074	-12.828428248114419	1.291442154665622	7.677244343542742	-0.005113222667282882	30.468179250019944	31.78258106315021	-3789.4500846543074	0.0
333.0	-32.94877892570305	-194.02947039013455	5.1221491915894495	19.03608615272322	1.291442154665622	-0.49237346081974837	-0.055512563161706004	24.257655200272154	43.95434734595952	-205.7684169598046	0.5397776746110604
339.0	1303.6598482942882	-197.54251392558166	5.1221491915894495	6.492700693293997	0.0	-12.624230294688955	-0.020333353369809026	12.367218079439544	88.60111791458496	964.6951713797005	0.0
372.0	-97.70314552121754	-216.87507833090888	5.1221491915894495	4.251538762562064	0.0	-1.9835053000618053	-0.0288414675850808	0.0	-53.36432731868238	1720.8026292719767	0.0
378.0	-619.4451844701802	-220.39205948799662	5.1221491915894495	6.492700693293997	1.291442154665622	4.668752677287912	4.349969192456829	28.37113619319474	-36.34270525664093	-127.55581080556918	0.0
409.0	320.11031840955167	-238.57279216924857	-18.793790183518993	19.03608615272322	1.291442154665622	-0.966113409350906	0.0	24.97588684947277	88.60111791458496	-389.29513465389505	0.0
410.0	-6.686706517109994	-239.15953716133993	5.1221491915894495	6.492700693293997	1.291442154665622	28.986891670870083	-0.015015262108683052	22.9460965037671	-12.1763240992969	-68.88353859210721	0.0
419.0	320.11031840955167	-244.4410011931649	5.1221491915894495	19.03608615272322	0.0	4.163767144321916	-0.7971672266552576	7.497518675076698	-38.521227662091	624.768127774482	0.17992589153702013
440.0	320.11031840955167	-256.7697333570907	-18.793790183518993	-3.969354818574844	0.0	3.756082984236247	0.0	10.23282944668495	21.297725255040813	334.4604752132326	0.5397776746110604
458.0	-36.6037277095287	-267.34314580141466	5.1221491915894495	19.03608615272322	1.291442154665622	4.56469066440272	0.7419283406934636	10.881912907722974	-223.36752271291795	-1274.327199486716	0.0
462.0	343.04538673811567	-269.69353654842865	5.1221491915894495	19.03608615272322	1.291442154665622	0.0	-0.01970971922271231	0.0	29.48003738721412	-222.0189023459203	0.0
500.0	320.11031840955167	-292.0357453498967	-18.793790183518993	6.492700693293997	1.291442154665622	-25.41236351907979	0.0	21.241060054967765	-26.48630932962601	-363.461894743796	0.0
560.0	320.11031840955167	-327.3627149007961	-18.793790183518993	6.492700693293997	1.291442154665622	0.0	-0.0027735877360772353	6.9416929672801	-9.586605391225007	217.3156389474014	0.0
562.0	320.11031840955167	-328.5413322220308	-1.8178899875417074	-1.1616372370560188	1.291442154665622	-95.20253957847873	-0.1041756424881721	-26.11849663472691	34.72041217208764	-179.36753835467727	0.0
588.0	-36.6037277095287	-343.8695395455653	-18.793790183518993	19.03608615272322	0.0	-6.225746533940863	-0.03649046749039481	-208.5565733791604	27.62682203961553	-81.37731155426825	0.0
642.0	320.11031840955167	-375.7417757163808	-18.793790183518993	6.492700693293997	1.291442154665622	-40.625633773963884	0.8394321433429438	0.0	-1.4218199887936054	-229.58074758187888	0.0
663.0	-95.38872765947033	-388.1499443919166	5.1221491915894495	6.492700693293997	1.291442154665622	3.069310140386486	-0.01986523390186966	5.94522026821839	-0.6657762193550644	256.8730572686903	0.5397776746110604
710.0	-150.08488706036457	-415.9478675329998	-18.793790183518993	19.03608615272322	1.291442154665622	-0.966113409350906	0.0	0.0	43.95434734595952	-29.59538753253026	0.0
734.0	320.11031840955167	-430.15710507120025	-18.793790183518993	19.03608615272322	1.291442154665622	-1.9835053000618053	-0.04679146300905489	0.0	27.62682203961553	-486.1597801218955	0.0
753.0	-17.891307808816705	-441.4130716254443	-18.793790183518993	6.492700693293997	0.0	16.340452820206288	0.3345442523650712	13.990945099299221	-12.1763240992969	-340.0879953735916	0.0
757.0	-15.39487504386647	-443.7835360963057	5.1221491915894495	6.492700693293997	0.0	-1.4590035870452969	-0.09679338767202157	8.806423124531703	-0.6657762193550644	-1321.8967990503907	0.0
848.0	-97.70314552121754	-497.7857054693172	5.1221491915894495	6.492700693293997	0.0	6.756448101923799	0.5708856776719401	8.703115307850378	-6.690240699500585	-543.9373803253127	0.5397776746110604
852.0	-15.39487504386647	-500.1626891243513	5.1221491915894495	6.492700693293997	0.0	12.153623667470708	0.4402280437633336	12.69006521572376	-15.533233307687611	-157.8330904402745	0.0
860.0	458.89329031071975	-504.9174817274375	5.1221491915894495	-12.828428248114419	0.0	-1.9835053000618053	-0.013116896118862756	24.257655200272154	20.67095980820275	1062.249214523462	0.0
893.0	320.11031840955167	-524.5426402643837	-18.793790183518993	-12.828428248114419	1.291442154665622	-95.20253957847873	-0.24639482996606735	17.975058970029707	26.864961827614096	-221.58702347910415	0.0
964.0	-212.3949496773653	-566.8300894152813	2.9044917346439822	6.492700693293997	0.0	3.7999219299064335	0.31445121716282753	9.5819900375777	22.006695783472786	438.48261332312984	0.5397776746110604
978.0	-97.70314552121754	-575.1787306730569	-1.8178899875417074	19.03608615272322	1.291442154665622	4.62627468473602	-0.4322344865490217	-161.83287421716915	88.60111791458496	-80.36011195886705	0.0
983.0	-15.39487504386647	-578.1612092886028	5.1221491915894495	19.03608615272322	0.0	2.8410188242867407	0.20222965201110235	10.767013161436992	-10.692833845596772	-246.25022977310869	0.0
1004.0	320.11031840955167	-590.6923409346193	-1.8178899875417074	-3.969354818574844	1.291442154665622	37.86124918598266	0.3304533929545613	-42.93864967184253	-7.528047015495236	-63.16212479370388	0.5397776746110604
